Date,SPY,QQQ,TLT,GLD,EFA
2015-02-16,100.00640672863301,103.29301739506238,98.13514156856878,96.12931617991767,94.29254611160192
2015-02-17,100.42247745149496,104.31317521764956,99.3431576193238,96.20000676554542,94.22109804464085
2015-02-18,99.5221434719731,102.7547150079027,99.52562500186251,96.46429813811862,93.61236076576229
2015-02-19,100.35188182411423,103.67381394875007,100.33213993784689,96.49882022913368,96.15485388192216
2015-02-20,100.98471424976255,103.77867499687457,99.40831410727756,96.79693232095565,96.40535883543059
2015-02-23,101.71144554980111,104.89813847449732,99.16757184677228,96.08938061789965,95.9338991630006
2015-02-24,101.25369850915868,104.99276230313816,99.43201779024432,95.03548607091541,95.74341730807319
2015-02-25,101.6469308298155,104.81011087047885,99.44203980934184,95.15417990333944,95.14330639025718
2015-02-26,102.01348568493498,105.60178131406242,100.10854298268978,96.17958071894111,94.6085794321293
2015-02-27,101.04921464520666,104.90217410484681,100.71929819289429,96.62787093190148,96.6347403199925
2015-03-02,101.63065541290284,106.33411269272746,101.24345974744212,97.30101311963716,97.07469961055871
2015-03-03,102.40809849300261,106.65297473352344,100.8731872774814,96.91672407269161,97.63065083906893
2015-03-04,104.79723493206517,107.97493053494829,100.75238499188916,95.83533540819538,98.89677858675783
2015-03-05,105.94744645358449,109.28015102071831,99.69297506703543,95.12283466329453,100.26204440525109
2015-03-06,105.1675245283783,108.58240918540594,99.91701514079016,94.55463153605339,101.21690865512365
2015-03-09,105.83947172714265,107.86012891203131,99.88861430777473,94.1391885370092,102.08979329374127
2015-03-10,104.99404103290485,106.86257517589448,100.45565997930505,94.89087392254602,100.53847631158905
2015-03-11,104.64005828998599,106.14292982725605,100.08154047907905,96.24663998876498,100.5698656377902
2015-03-12,103.31023846475142,105.35629429220923,101.91605478309522,97.34191288802934,98.57910265332619
2015-03-13,102.80602037661532,105.69581807851904,101.53128649860209,97.5402177795957,98.91481306164042
2015-03-16,101.84554680476458,104.60487314836115,99.4501913910205,96.13947664391658,97.83988517024966
2015-03-17,100.56468910228344,104.34038470173988,98.76555922333468,95.44462001112338,97.06611558654441
2015-03-18,102.02555908524027,104.95651484149508,99.20750606237608,95.74021841034535,97.38568199875563
2015-03-19,102.50074978180876,105.61457015024523,98.66385581650869,95.7198975053316,97.51265436717027
2015-03-20,102.61802573744208,106.20707956377625,99.73994358071863,94.91410262660436,99.18576676357732
2015-03-23,100.59899600510195,103.87984152441328,100.67112568548448,95.15668841475447,97.08820509366109
2015-03-24,100.38797199494947,103.30842478134794,100.3082054908131,95.77725106864861,97.1409249409113
2015-03-25,99.68687522138491,103.15864144821147,100.70713155595053,96.43594474449463,97.18195452475767
2015-03-26,98.85394309741858,101.85930338243094,101.46294364257717,97.04417294357971,96.45100974053226
2015-03-27,98.97084271606246,102.85101708500856,101.00177282946994,97.37174097390464,96.58798335343805
2015-03-30,98.7536986780042,103.36128745766268,101.64629987765859,98.13450769005037,97.53330069863432
2015-03-31,98.77460471996925,103.85235087911798,101.41484547118449,98.3376770505248,97.55847813192587
2015-04-01,98.87116948337209,104.3704380561412,100.799069001125,99.97457445436906,97.088538856383
2015-04-02,97.66119687440545,103.81554807647984,101.68375360778401,100.54231877638253,96.72989050671298
2015-04-03,97.64914197981197,103.18371808136675,101.74490298515913,99.99829708337897,97.26416734395431
2015-04-06,97.50440651088181,102.45590886580914,101.55595616435183,100.32979691366761,96.64702461718679
2015-04-07,96.69636773711323,101.71947216142287,101.95215379650533,99.88256443447776,95.64617517342538
2015-04-08,96.92252541093815,100.99465175492017,100.87876604533876,99.10454650216309,95.44130842596394
2015-04-09,97.22624704243192,102.31982351863469,101.4030972216917,99.05969951702698,95.87473074826683
2015-04-10,96.24381993609039,101.20873776965593,101.46486135588604,99.24834227719774,94.48308738599911
2015-04-13,96.74761021743221,102.80117814394426,101.24172117372463,99.54195434320835,95.59315421444713
2015-04-14,96.35637040424764,102.5123683207553,101.35740583673642,99.60209535777526,94.75712008127175
2015-04-15,96.38017421800434,102.87809280867855,102.390535577657,100.63937280457291,96.41072528973041
2015-04-16,95.63475679863596,102.62829767903531,102.72813502002424,102.50936161814685,95.43401502751978
2015-04-17,94.8253424109257,101.29714219892027,101.41359922758943,101.68500677614327,94.0842918481601
2015-04-20,94.9690812144879,101.69004799533694,102.71931294935945,102.81588901117824,93.92295916981197
2015-04-21,94.10912015888147,101.04367260217334,102.00137365856617,104.17262855334648,94.1525903567193
2015-04-22,93.66409261468368,99.38714289390902,103.11213263258448,104.33713590482421,94.43203299299323
2015-04-23,92.15888064935967,97.29477814996292,103.55315276576616,104.33063731849133,92.76511049575966
2015-04-24,92.73742988627016,97.25434944029652,103.28207084254237,104.48651439468676,93.47810877687925
2015-04-27,93.40258018049784,97.26958060228988,101.96981207962679,105.46693203771937,94.17046505442578
2015-04-28,92.697947829479,97.49127811530738,102.2495930053688,106.4665664106294,93.87388397178294
2015-04-29,94.62332005758967,100.77853278398938,101.50540698058002,107.34674676794262,96.23028773717775
2015-04-30,95.92860234286678,101.61022028349795,101.6344748584734,108.55025151695044,96.04353056628298
2015-05-01,94.7845458589926,98.94746742959228,101.76620084344566,109.20529949560614,95.9071169124611
2015-05-04,94.85533144979489,100.09548940135372,100.74578510403033,107.29394424295458,96.03249512632031
2015-05-05,95.22251794289875,100.4854578857861,99.16864272398178,106.88126123620975,95.38429866840588
2015-05-06,95.86523802552233,101.45057770990698,98.33163018389226,106.26431949750868,95.19143949882982
2015-05-07,95.80467555260773,102.02558891566483,97.65821303450079,106.52190569224638,94.90174388587063
2015-05-08,95.03906139850639,101.08682973114699,97.14755427120805,105.80465467184479,93.36879672426231
2015-05-11,96.92107887316511,103.23737793377926,96.16109416985391,105.97432291562036,94.85616914710808
2015-05-12,96.70521971416437,103.41388937542624,96.73099900763677,105.57917331627587,94.33954712314124
2015-05-13,96.43712765079151,101.52937757914553,95.77153617198091,106.6554112459571,95.01315901619172
2015-05-14,96.1950658945369,101.64711001739153,96.04373689099847,109.5159233751301,95.82534396460264
2015-05-15,96.07104273745882,100.86324452691473,94.98700195063094,109.46498282233352,95.05041902170366
2015-05-18,94.69386722493708,98.89418166655341,94.6191749310232,110.83549842592299,94.50195410971145
2015-05-19,94.68625794097441,99.8570916252611,94.66798436728473,109.96032916639594,95.7016131196502
2015-05-20,95.20056554239721,99.7459655987023,94.40893369271893,109.16283876060058,94.98639647911271
2015-05-21,96.08926208213062,101.99931855048942,93.2361583463998,109.42051728110584,95.53062134314804
2015-05-22,95.61748663877054,101.06620378983644,92.787886769113,109.3184936989523,94.46399610605506
2015-05-25,95.87813499038464,101.3252261783148,92.56466069918685,108.43346841652044,94.22576715901185
2015-05-26,96.60811543480398,102.4817508806579,91.73725426473857,108.37542520201846,95.40584431204287
2015-05-27,94.98258499857512,101.01918702564905,91.710214912652,108.69575490840413,93.60363398094702
2015-05-28,93.25470914648135,97.9754581049743,92.18473730991265,108.92853799064501,91.3524668187089
2015-05-29,93.854934408343,97.5650823032542,91.9913460932231,107.87393869078201,91.14766644175518
2015-06-01,93.89977207360998,97.0574675625177,91.73215098669222,108.78566421974855,90.73419830636435
2015-06-02,94.69068842334107,97.1983697605242,91.87718645624199,110.32058617550284,89.66665506743459
2015-06-03,93.93013762351117,96.74114748294423,91.93689794254499,110.57705849232076,88.7445433026991
2015-06-04,94.01211449584086,96.7309011313777,92.6765889272309,111.03472896288508,89.03990562755769
2015-06-05,93.62183922105977,95.9912046465788,92.49533589590075,111.33850937020881,88.40599408154395
2015-06-08,93.89527641020355,97.61127661889853,92.98809270892632,111.10418402569924,89.6492659241344
2015-06-09,93.50908390313694,95.86434918272893,92.43150804105868,109.1934928246386,88.7588516436544
2015-06-10,93.52644291197795,96.94986772302352,92.63542338387735,108.97451581365291,89.50909140990743
2015-06-11,91.44209865902423,94.80579252907609,93.68222338878275,107.59585985980458,88.54965795306764
2015-06-12,91.75407377939058,94.88815574144483,94.01948824977566,109.85128223942122,88.9871328655695
2015-06-15,91.98362672231677,94.85110084751943,93.39350095000987,110.52499567363634,88.58594061124766
2015-06-16,92.04997634001295,94.62310415039705,93.69417942819838,110.95104176185109,89.28133764394723
2015-06-17,91.57679508268902,93.9368142741835,93.17214943866011,110.33953095234139,89.0750841595769
2015-06-18,92.27550112898598,94.12340324228269,93.56235629723672,111.86088558230824,89.88410508866664
2015-06-19,94.02101438158662,95.53177929148191,92.27575562664468,110.04410011194415,92.1136868629817
2015-06-22,94.64111925215992,96.16598525855754,92.29911828743317,109.05436281148444,94.22722316157636
2015-06-23,94.76438240988331,96.36888243949565,92.7415442858405,109.63491066078373,94.53428002000433
2015-06-24,94.00937243578844,95.85464588203752,94.16987856284673,111.17931241893181,95.16133366992293
2015-06-25,93.52498259189395,94.70032088966084,94.21671350718061,111.22730710922164,95.38797697515292
2015-06-26,91.92959228321791,93.94525488746388,94.52801523405982,110.64144324928445,93.4773636717203
2015-06-29,90.39626299414911,92.79361764765635,94.98817552117096,109.30348128568205,91.31286114442106
2015-06-30,90.09032663639191,93.48781685328687,94.89226996296621,107.75139179665796,91.01681332785601
2015-07-01,89.8426867782061,91.5414570903027,94.93343832835072,107.62324022397003,90.93003985061269
2015-07-02,91.51697045064986,94.03845980250419,94.2844436026651,106.5886748455554,94.16317683346249
2015-07-03,91.57159379238949,94.10678967772633,94.253517511204,106.7696497435517,94.12169028279207
2015-07-06,91.04212962545914,93.18710690282757,94.37656144631529,106.25677997182024,93.07245496044543
2015-07-07,91.1397919622537,93.13562271411908,95.3559486316632,104.08487259801622,93.76596521610855
2015-07-08,92.28444925725628,93.09683759084243,94.81727864938428,103.83244646867588,93.50372014886868
2015-07-09,91.56097098387269,91.6351850493958,96.19266994016175,104.9679973922172,93.69184012198608
2015-07-10,92.22696449217558,91.65672368321692,95.65562379327253,105.40407284851725,93.29809380031232
2015-07-13,92.88973961773871,92.21037564069692,95.22211941712008,106.0333392980041,94.16763811388141
2015-07-14,92.55178844786597,92.56342149126759,94.58016517059455,106.35505910957652,94.45050444895759
2015-07-15,92.263032897825,92.45693294610328,93.81861121888838,106.9687569520688,94.1415567450421
2015-07-16,91.77694023510286,92.58306888373923,93.47691016357494,105.47873967971411,92.69809620487823
2015-07-17,92.33751435360428,92.39713933820562,94.49285519048946,103.94804892398209,94.09853992184834
2015-07-20,92.53390296428181,92.54663009332087,94.07581654353943,104.2315058208166,94.24054795039099
2015-07-21,93.56290196217323,93.71025246584375,93.90094250665766,103.9742698225608,95.08417100198095
2015-07-22,93.8531668519603,92.95552288249401,92.93379923002477,104.50366602968253,95.25037584757925
2015-07-23,93.6791276297303,92.78374727568621,93.20770893292814,104.06330461362178,94.53667760982125
2015-07-24,93.8640441038902,92.3758702832037,93.43213519469445,102.64356784345208,95.20790868570097
2015-07-27,94.31114998011361,93.00035621852943,93.96459974360417,104.29401480870479,96.43133117642832
2015-07-28,92.56127560606005,90.37716444911905,94.01083174628549,104.18054439475661,95.11478051477437
2015-07-29,91.88420745453969,89.78678059841594,93.68785913715266,103.46433839803328,93.52550520566628
2015-07-30,91.02919582630066,88.09359850113695,93.27384395684501,104.25970981817234,92.00464403760569
2015-07-31,93.4443749246295,90.8653960251222,92.74465590213671,103.61688935380131,94.56102671686796
2015-08-03,92.90222150674971,90.37883524495622,94.56678775827777,103.91746383922337,94.94686024944833
2015-08-04,92.2437907441186,89.67726730930292,95.92862994391334,103.61235879573742,95.63646289014606
2015-08-05,92.90180896535628,90.02219387194287,96.1805161781852,104.64230735529713,96.63528718693964
2015-08-06,91.43150986002078,88.07398596065659,96.41402447767891,104.49028266578834,95.68414967531072
2015-08-07,91.59526897324271,87.46103810469211,96.63288051746352,105.16598360331662,96.0871580518571
2015-08-10,92.59303875197463,88.95738101188043,96.66787061174443,105.19524064827885,95.90721940753097
2015-08-11,92.99398000190831,89.48927215689324,96.74317056935739,104.08910242989064,95.46187196145829
2015-08-12,93.98109092169098,90.47505786217201,96.94060340208888,104.27624266232027,96.34436625076856
2015-08-13,94.86987121192215,91.07428953391613,96.76772781476333,103.93809121579677,96.7164960513387
2015-08-14,94.57424131490576,90.90701736019435,96.51806421677252,104.96689576011298,95.9103556871136
2015-08-17,94.39611175908122,90.4597883780873,97.55624578210582,105.3934906951167,96.46116481499239
2015-08-18,92.98271489232245,89.18100476720477,98.55330787908137,105.53661248862917,96.0511433100896
2015-08-19,92.49792370506688,89.52113863040513,100.28752264208782,105.5071132762207,95.51261861936983
2015-08-20,93.8529016116333,91.8529538512678,99.52489923054162,105.04123319151671,96.66927545399237
2015-08-21,92.58112089154199,89.9704591753544,99.1745363371304,104.1509071089506,95.36587482708775
2015-08-24,92.79967368221797,91.12195731308982,98.40645792377728,104.82465911246138,95.63840500514371
2015-08-25,92.75340865248862,91.48179438054143,97.63461523797805,104.95742254033924,95.8041996081764
2015-08-26,93.21378483514759,92.13980671605462,99.20388447798634,104.79515254513998,95.87374549409547
2015-08-27,92.62834017188132,91.18525495379673,98.92167113532261,105.76188940713295,96.34583882082894
2015-08-28,92.09548805658562,90.1241934715792,99.40421505256651,105.34129927485849,96.19850677633534
2015-08-31,92.28384836155269,89.41341578087835,100.4455226915766,107.30554938618747,95.84807522604987
2015-09-01,91.92323405068083,89.21181972012614,100.78541215057469,107.94399729933876,97.02459652685432
2015-09-02,91.7592926014647,88.57011051832826,99.85110511264332,107.05041364673507,96.69265970776738
2015-09-03,93.4189835875388,89.96797767292915,99.53710072766114,107.17850951954297,98.94910719602804
2015-09-04,95.79827960912417,92.08560907908613,98.5285564294504,108.20567267839063,101.54742564133414
2015-09-07,97.58137876393114,94.26360071763719,97.79441527517928,108.76210226917526,104.07587263147934
2015-09-08,98.388345840115,95.40920830037673,98.31900498938738,110.06447797774872,106.01248818324265
2015-09-09,99.03164633983218,95.96619717128385,98.25298971208227,111.2780509737143,106.0052858225067
2015-09-10,99.39963582381783,96.09456098500007,98.17853725153348,112.54938263749736,106.50164803016435
2015-09-11,99.44615847272877,95.27508038106059,98.6900670354645,113.37062192399512,108.09250101109076
2015-09-14,99.13766524940283,95.09962847579098,98.94393206711499,114.93877408332298,107.8586890397041
2015-09-15,99.41646739283449,95.76747040531123,98.99947550637825,114.51611659672353,108.3349825378892
2015-09-16,100.49227196454382,96.21611223053414,98.81512176781969,113.94444123458605,110.08994307724824
2015-09-17,98.94948637167546,94.289743249317,99.47926700822659,115.50403115029964,108.6241513337281
2015-09-18,98.39577640132572,94.90633280025187,98.59867097898739,112.93159946760049,108.58865187915487
2015-09-21,97.89787104900583,93.7528172983857,99.22781624360097,113.31441816416019,107.5510722079289
2015-09-22,96.63457191830385,93.01025622972938,100.01768838333479,113.23195290834498,107.97320805230308
2015-09-23,95.59232547709803,91.00270479914091,99.81629834081627,113.07549992280279,106.94799193381135
2015-09-24,95.35989934127313,90.9802398070642,98.99414950703597,114.23902851953993,106.77381599923031
2015-09-25,96.43377419956985,92.27577352075724,99.02047402899024,114.92629409397937,108.22871655651092
2015-09-28,97.05847570988732,93.72489846110955,98.98516458948359,115.64237863092781,108.98565424441374
2015-09-29,98.46728115269215,94.74960211137618,99.8727310006459,116.03310324484899,109.10258849305283
2015-09-30,98.59441926414573,94.4513151843555,100.4358291420645,115.56742699026714,108.74071816037284
2015-10-01,96.71671019638444,92.2565534679687,99.21571651434492,113.46479327292163,107.40428281450139
2015-10-02,97.48271825767296,93.29340841758913,98.32857700457289,113.26624198600732,108.16156042641565
2015-10-05,96.34458620760505,93.06697516607056,99.23550824311815,113.08407600664663,107.33878475572034
2015-10-06,96.5469388658263,92.01354137163425,99.01437551663949,112.46969628466647,106.40075459181703
2015-10-07,96.2733996995519,92.83436225720939,99.53094180997276,111.93692708976147,106.8311534882358
2015-10-08,97.63125677608846,94.79524048976259,99.20116886358504,111.35054752639147,108.74926774688554
2015-10-09,98.01845842567751,95.75789419593917,99.54088499599753,112.45556227871177,108.88618958792253
2015-10-12,99.3199557600399,97.2344235585596,100.65599018667245,112.20908012046982,111.52256698913715
2015-10-13,99.51807455954804,97.02012564623672,100.26074599145154,111.84966744030211,111.9334766736998
2015-10-14,100.04250360282808,97.19393601644774,100.10682891175624,113.96989264188836,113.8920575536115
2015-10-15,100.4824634444838,97.67259770672425,100.07621455059319,114.61712408031156,113.5018784845047
2015-10-16,100.2218007142168,96.32174994396632,100.43326064543207,115.3904745564279,112.64052781067704
2015-10-19,101.8117489662949,97.16173394495308,98.97800817683475,115.4819334401271,114.81748668916111
2015-10-20,103.53973826680722,98.6179580644096,99.29468082418346,115.74534600587619,116.26228091572901
2015-10-21,104.461910286645,99.97814326564371,97.95183032594295,116.95429128562537,118.47904868519284
2015-10-22,103.80326964993336,99.57100598206222,98.45521917277725,117.25955339323212,117.4574168361882
2015-10-23,103.1005913468118,98.83796339504276,99.44784891655615,117.99442747419155,116.5172149610185
2015-10-26,103.90250691185814,97.78620889884851,100.06392434312406,116.59740494383823,116.44025144170209
2015-10-27,102.72994511711579,95.77346276917501,101.18751330403826,116.33774144452804,115.418613952188
2015-10-28,102.68136258684835,96.02856214261762,101.25338715671131,115.03621235719206,116.21704632889143
2015-10-29,102.17035866360781,94.52874792543692,101.084363382115,116.49577496180554,116.29569474259367
2015-10-30,101.81132352202252,93.95669017125087,100.94865314378711,118.52882011366476,116.34289904459163
2015-11-02,102.25261578394208,95.03184950274554,101.00075663882713,118.28404208122446,116.75025065592908
2015-11-03,102.17882284618163,94.935504753128,101.54042096411034,118.47072490071557,117.31930017471804
2015-11-04,102.09569560636713,94.90298893432264,100.12508290445683,119.03002937255529,117.56919335008438
2015-11-05,103.12267584155592,94.09305891014328,101.351749950555,119.4599446090801,119.09792004549067
2015-11-06,102.04181958843586,93.42787136532655,100.87236009185176,118.5342308504533,119.76170290082887
2015-11-09,101.84570562457729,93.37191275954561,101.54393895688403,119.18569862568968,119.78246789654092
2015-11-10,102.22034109558,95.22622711875955,101.39570299129603,119.29367599858962,121.47902041623946
2015-11-11,103.35934699266363,97.10382147436137,101.55341012160493,118.23796074298019,124.21517257171115
2015-11-12,102.1651252908234,96.10679219003933,101.31790845394639,117.95858433519221,123.33633092058783
2015-11-13,102.4960357085162,96.7066554203232,102.38797114960563,118.71955473691203,123.58241461966237
2015-11-16,103.49199842971638,98.46852748762225,101.2324015326966,119.10133080069274,125.44545946832102
2015-11-17,103.18160955334506,99.05379858708191,101.19953861184672,119.12532603775156,125.20565162301074
2015-11-18,103.1978113401927,98.34962867199857,100.1674052716099,120.54968823980867,124.33271197465152
2015-11-19,102.16662829875878,95.89988541882758,99.98466951183788,119.09251935985976,124.32830170377373
2015-11-20,103.20648019801723,96.49897029267534,101.31472765683685,120.61122810354846,125.09155713294275
2015-11-23,100.6065395274522,95.38329701174307,100.97947288539343,118.39203027565708,123.62479941706599
2015-11-24,103.08049385948203,98.75170920538014,100.72585708474202,119.1724657084194,127.2456330104488
2015-11-25,103.86898554184727,99.73859262718067,100.5969110097791,119.15470054068682,127.40702948202363
2015-11-26,103.57514653156576,98.31815272213885,100.60767297146882,118.17761449377906,125.71057740337884
2015-11-27,103.76294511503275,99.41587283169359,101.2089821277857,116.6890523292431,125.13835760783067
2015-11-30,104.7468339004152,99.76920705838361,100.7996481273046,117.29507197133798,125.11386615825599
2015-12-01,104.85808396984572,98.99846543665191,100.34713163128129,117.5731136037298,123.5438362371677
2015-12-02,105.32360857015104,99.45254250706344,100.62283925109196,117.92706515667216,125.26864612627622
2015-12-03,105.45654216770292,99.30248188208088,100.67819079622684,118.53008042015112,125.41257727247856
2015-12-04,105.49968715896696,98.88299751635904,100.19732554622547,117.00038916456587,126.84724495544124
2015-12-07,104.177041485218,97.11109105775427,100.01984778520949,117.74090958912905,125.15659785174012
2015-12-08,105.4871780010644,97.97462360636248,99.88967431976707,117.03574905191607,128.29787540297238
2015-12-09,104.22451051554485,96.93004229463007,100.65071322835206,117.49693050168588,126.92117359743986
2015-12-10,104.08813590539998,96.82346971245843,100.5803553512578,118.44160102049656,128.91372510019735
2015-12-11,103.50326581131,95.36517886787621,100.6707765429776,121.10253070467965,127.47397367376747
2015-12-14,105.21321682295815,98.10100745394934,99.83350973421062,121.60451560241835,131.092612254161
2015-12-15,104.81117098139275,97.57016265918053,99.52317298856246,120.41371279998741,129.92642348036344
2015-12-16,103.51820377988594,96.31336512283137,99.30270761492054,120.44487700787387,127.0925321716188
2015-12-17,103.86343277312118,97.18744656366609,97.81087175315912,120.43647423982466,128.7254460947206
2015-12-18,102.59712611661848,97.00731491247393,98.40825258885083,119.64069856527865,127.59934628534786
2015-12-21,103.17448183324724,97.63626714448417,98.63804065441626,118.81457618454736,128.32697218950145
2015-12-22,101.70435867069266,96.08603280673127,98.37602771463742,117.8196930900392,127.86467183499877
2015-12-23,102.82304275826316,97.59742612405151,97.32891992469334,117.32388976469012,130.25433930182754
2015-12-24,102.96991233702086,99.24786301314573,97.55540027767508,117.49648405869412,130.54259414734494
2015-12-25,103.10850631800798,99.28936559718046,98.01062516851101,118.61443325787964,129.98871345164764
2015-12-28,101.72504102829491,96.66388047709476,98.71484205792233,117.58863755054232,126.07254309211928
2015-12-29,102.12344757868456,98.66549168997881,98.60028281550349,118.35088759575292,127.04281127540669
2015-12-30,102.02165970697234,99.16284007426228,98.42016090474385,118.52463459709963,127.40563471982405
2015-12-31,101.33467453563996,99.10626253078578,98.46869280812398,117.6372303102619,127.30111994950974
2016-01-01,100.41701750935049,98.17122924330954,98.69630708917295,118.69367098263616,126.84971479381531
2016-01-04,100.39168751410861,98.67773083415135,99.67152891402176,119.4889306952944,127.03665741272488
2016-01-05,99.06430195516086,96.59391052161453,99.80585476743465,118.77974647175307,125.21617046420633
2016-01-06,99.12086544992094,96.99208498320941,99.73917536356548,119.24613915982638,125.45544926703707
2016-01-07,97.14728660391226,94.33552266821444,100.16206921558259,117.9084688084546,123.66123287033088
2016-01-08,98.64612528117286,96.64500017871221,99.60064949553482,119.41609337722541,125.7008686188313
2016-01-11,98.31097435650986,95.90267905889476,99.47834407570437,118.96770771473287,125.36300716623762
2016-01-12,98.47008414098883,96.06953069777545,99.74385597586577,120.28425867648889,126.49700501242707
2016-01-13,96.99634494479093,92.91348104211491,100.80475935932655,119.07473477143118,124.18445365790996
2016-01-14,95.85240586807423,90.63801270476486,101.50984932933862,119.9783212060568,122.18057104118867
2016-01-15,93.34919617365452,87.79444529917994,102.48934243422852,118.40371984964635,119.47690729857894
2016-01-18,93.3347915735158,88.11759126056754,102.57814752227618,117.40185557599294,120.54814996646286
2016-01-19,93.18565863881322,87.95202641712675,101.94338086165217,116.7717003131544,119.5507493027523
2016-01-20,93.02322369455067,88.78829659985063,100.99343526155722,114.80385734550285,120.81801683087423
2016-01-21,92.82696475252204,88.19499781719398,101.79547063194426,114.4082706041335,122.09931056485806
2016-01-22,93.46123752739659,88.54969293584438,103.16970273053441,114.25225905958538,123.3929682241667
2016-01-25,93.74317135673348,89.59852582748886,104.2239545744766,114.52397410530297,123.2715754272059
2016-01-26,94.17777252008588,89.63686965135047,105.5855654549458,115.07500066693672,123.3580233259111
2016-01-27,94.35307526313606,89.0127354052518,104.81264126174572,116.16265299587486,122.79008402090604
2016-01-28,93.35747379618844,88.33181598204105,105.98095312316683,117.02556162791223,122.75445160934977
2016-01-29,92.64536375667227,86.78240166776362,107.32525255605393,116.99897387796503,121.51156215590156
2016-02-01,93.88560155626172,88.33712842144277,107.29242688785514,119.32008774095368,122.54533711114277
2016-02-02,94.76359618066093,89.2482923935333,107.23288404311977,120.99583836574152,124.08233552881114
2016-02-03,95.27773744604102,90.39804839293546,106.79892008630543,120.02698642139266,123.81407050631633
2016-02-04,93.38942686986698,89.72810971624617,106.51236015618828,119.39146032395816,121.79805932695444
2016-02-05,93.67878170785991,90.50927654276063,107.07160202528239,118.93004900204332,122.07995184739482
2016-02-08,93.94559182349556,90.63378328494677,108.21116658761731,119.76265573503619,123.05485306840775
2016-02-09,94.57326253800538,91.98304361837398,108.1555362473463,118.43418238363354,124.22515466680683
2016-02-10,93.95238335695866,91.01871914662237,108.79304583619454,119.80286608433381,123.5597452565815
2016-02-11,94.24483309171278,92.34801254992784,108.88297726307286,122.48639088961109,124.85343543639713
2016-02-12,92.57228695676535,91.06842090044955,109.68114654999957,123.79782894687563,123.82024965845117
2016-02-15,92.44310185382567,90.19341790757933,109.5638023082153,122.89498473505076,122.88267953072508
2016-02-16,92.99150324147709,91.76151778258858,109.6928200017964,121.65352572847732,124.10698497364659
2016-02-17,94.11306555212866,92.56605417074297,109.24383647473405,121.73545274052724,124.54967648578344
2016-02-18,94.72800527289388,93.13438360419656,109.38147161678242,120.92083881520024,124.76586152940467
2016-02-19,95.41771227382199,93.62441425694384,110.51147934697727,120.8868625788178,125.68413828130063
