Date,Portfolio Return,VaR 99%,Exception
2016-10-27,0.005553644197293614,-0.016984144595437442,0
2016-10-28,-0.006966683235918504,-0.016984144595437442,0
2016-10-31,-0.004153313603353535,-0.016984144595437442,0
2016-11-01,-0.016261064687013955,-0.017355446403514378,0
2016-11-02,-0.01168964658456911,-0.017355446403514378,0
2016-11-03,-0.0034628725031667553,-0.017355446403514378,0
2016-11-04,0.006960441344250545,-0.017355446403514378,0
2016-11-07,0.00566314274473563,-0.017355446403514378,0
2016-11-08,0.0022674915761868053,-0.017355446403514378,0
2016-11-09,0.006261827112152565,-0.017355446403514378,0
2016-11-10,0.005193681427464121,-0.017355446403514378,0
2016-11-11,0.0015295585283439251,-0.017355446403514378,0
2016-11-14,-0.0034469843194821744,-0.017355446403514378,0
2016-11-15,0.01122563643315504,-0.017355446403514378,0
2016-11-16,-0.00012189443607307516,-0.017355446403514378,0
2016-11-17,-0.00734628509401416,-0.017355446403514378,0
2016-11-18,0.00950547996831632,-0.017355446403514378,0
2016-11-21,0.0018549663922013452,-0.017355446403514378,0
2016-11-22,0.004733784821597769,-0.017355446403514378,0
2016-11-23,0.007813319492126056,-0.017355446403514378,0
2016-11-24,0.005279148703002504,-0.017355446403514378,0
2016-11-25,0.0011270269345481302,-0.017355446403514378,0
2016-11-28,0.00231002567972783,-0.017355446403514378,0
2016-11-29,-0.0015486697060238803,-0.017355446403514378,0
2016-11-30,0.005380253496795719,-0.017355446403514378,0
2016-12-01,0.0025733367839042404,-0.017355446403514378,0
2016-12-02,-0.0008934042237798449,-0.017355446403514378,0
2016-12-05,0.004309998150140235,-0.017355446403514378,0
2016-12-06,-0.0028512789885256754,-0.017355446403514378,0
2016-12-07,0.007620178525224555,-0.017355446403514378,0
2016-12-08,0.0062562522807647096,-0.017355446403514378,0
2016-12-09,0.00038698631899214506,-0.017355446403514378,0
2016-12-12,-0.00013447588082492003,-0.017355446403514378,0
2016-12-13,-0.00463627693269662,-0.017355446403514378,0
2016-12-14,0.002890561849631045,-0.017355446403514378,0
2016-12-15,-0.010195873699675014,-0.017355446403514378,0
2016-12-16,-4.722232209794009e-05,-0.017355446403514378,0
2016-12-19,-0.00812694584775713,-0.017355446403514378,0
2016-12-20,-0.0022279641639179103,-0.017355446403514378,0
2016-12-21,-5.2559934365300175e-05,-0.017355446403514378,0
2016-12-22,-5.254463436523489e-05,-0.017355446403514378,0
2016-12-23,0.005741442271654865,-0.017355446403514378,0
2016-12-26,-0.0076430483138665095,-0.017355446403514378,0
2016-12-27,0.0075591829595125755,-0.017355446403514378,0
2016-12-28,-0.013129943931109654,-0.017355446403514378,0
2016-12-29,-0.013555602288384632,-0.017355446403514378,0
2016-12-30,-0.003250603161691675,-0.017355446403514378,0
2017-01-02,0.0021848118443740846,-0.017355446403514378,0
2017-01-03,0.005070801852849305,-0.0157697522557336,0
2017-01-04,0.008186712091138495,-0.0157697522557336,0
2017-01-05,-0.002621903777001163,-0.0157697522557336,0
2017-01-06,0.005250423959891675,-0.0157697522557336,0
2017-01-09,0.007377672172300806,-0.0157697522557336,0
2017-01-10,0.0069601102139820094,-0.0157697522557336,0
2017-01-11,-0.006720675853587125,-0.0157697522557336,0
2017-01-12,-0.001175628687023335,-0.0157697522557336,0
2017-01-13,0.005512281147265485,-0.0157697522557336,0
2017-01-16,-0.00846697831321325,-0.0157697522557336,0
2017-01-17,-0.00730656265859125,-0.0157697522557336,0
2017-01-18,-0.00455975644451444,-0.0157697522557336,0
2017-01-19,-0.013948648872597004,-0.0157697522557336,0
2017-01-20,0.004363759054468475,-0.0157697522557336,0
2017-01-23,0.001887442251097675,-0.0157697522557336,0
2017-01-24,-0.00643115343329281,-0.0157697522557336,0
2017-01-25,0.010670007261420464,-0.0157697522557336,0
2017-01-26,0.00934298850742903,-0.0157697522557336,0
2017-01-27,0.007822854488953864,-0.0157697522557336,0
2017-01-30,-0.0028471882405265497,-0.0157697522557336,0
2017-01-31,-0.01069151872392566,-0.0157697522557336,0
2017-02-01,0.013265977255351415,-0.0157697522557336,0
2017-02-02,0.002530813624260109,-0.0157697522557336,0
2017-02-03,0.012351002445352855,-0.0157697522557336,0
2017-02-06,-0.0001371447463473005,-0.0157697522557336,0
2017-02-07,0.0013752765703406904,-0.0157697522557336,0
2017-02-08,-0.002971885357336975,-0.0157697522557336,0
2017-02-09,0.01230692885775128,-0.0157697522557336,0
2017-02-10,-0.004504123960005675,-0.0157697522557336,0
2017-02-13,0.00324828933457636,-0.0157697522557336,0
2017-02-14,0.004703924060694715,-0.0157697522557336,0
2017-02-15,-0.00554952642567339,-0.0157697522557336,0
2017-02-16,-0.0021330907260337954,-0.0157697522557336,0
2017-02-17,9.846612450644505e-05,-0.0157697522557336,0
2017-02-20,-0.006099131426327275,-0.0157697522557336,0
2017-02-21,0.0005712017216910504,-0.0157697522557336,0
2017-02-22,-0.007224896152189486,-0.01567139865433763,0
2017-02-23,0.005043630940316641,-0.01567139865433763,0
2017-02-24,-0.011562065606939585,-0.01567139865433763,0
2017-02-27,0.00265100559781481,-0.01567139865433763,0
2017-02-28,0.0047917828067222355,-0.01567139865433763,0
2017-03-01,-0.0022314194580094746,-0.01567139865433763,0
2017-03-02,0.013283614794392544,-0.01567139865433763,0
2017-03-03,-0.009927376163942236,-0.01567139865433763,0
2017-03-06,0.007225116261072024,-0.01567139865433763,0
2017-03-07,0.00015779184775192536,-0.01567139865433763,0
2017-03-08,-0.010488157332668661,-0.01567139865433763,0
2017-03-09,-0.0020011344262475346,-0.01567139865433763,0
2017-03-10,-0.0029223801011918496,-0.01567139865433763,0
2017-03-13,-0.00278128616177498,-0.01567139865433763,0
2017-03-14,-0.002750470384950055,-0.01567139865433763,0
2017-03-15,-0.0073435543025439,-0.01567139865433763,0
2017-03-16,-0.00807387493912694,-0.01567139865433763,0
2017-03-17,-0.020682159889037332,-0.01761587404097257,1
2017-03-20,-0.0017292890927373598,-0.01761587404097257,0
2017-03-21,-0.0008352055962262405,-0.01761587404097257,0
2017-03-22,0.02266172727992631,-0.01761587404097257,0
2017-03-23,-0.00321205333907502,-0.01761587404097257,0
2017-03-24,0.0026364464140336548,-0.01761587404097257,0
2017-03-27,-0.0019980097965549156,-0.01761587404097257,0
2017-03-28,0.01348003720773258,-0.01761587404097257,0
2017-03-29,-0.0032943549970669795,-0.01761587404097257,0
2017-03-30,0.004927294019688555,-0.01761587404097257,0
2017-03-31,0.005196188236593615,-0.01761587404097257,0
2017-04-03,0.0046894781135826,-0.01761587404097257,0
2017-04-04,0.006319539123565247,-0.01761587404097257,0
2017-04-05,-0.013814713585753851,-0.01761587404097257,0
2017-04-06,0.010473826941505266,-0.01761587404097257,0
2017-04-07,0.012122410122556191,-0.01761587404097257,0
2017-04-10,-0.00704022854633334,-0.01761587404097257,0
2017-04-11,-0.004086593438046016,-0.01761587404097257,0
2017-04-12,-0.010166897012817575,-0.01761587404097257,0
2017-04-13,0.0024570451127256397,-0.01761587404097257,0
2017-04-14,0.0036722456256887,-0.01761587404097257,0
2017-04-17,-0.00472775875139235,-0.01761587404097257,0
2017-04-18,0.008973088165915575,-0.01761587404097257,0
2017-04-19,-0.0008638085989277302,-0.01761587404097257,0
2017-04-20,-0.01049165829886748,-0.01761587404097257,0
2017-04-21,-0.008775127900531855,-0.01761587404097257,0
2017-04-24,-0.0029050474427548796,-0.01567139865433763,0
2017-04-25,-0.0012498973166712754,-0.01567139865433763,0
2017-04-26,0.005216026145257835,-0.01567139865433763,0
2017-04-27,-0.001903521231291615,-0.01567139865433763,0
2017-04-28,-0.01666417178319579,-0.016561379473669424,1
2017-05-01,0.0008020690534899453,-0.016561379473669424,0
2017-05-02,0.004063611824871419,-0.016561379473669424,0
2017-05-03,-0.0088925303305714,-0.016561379473669424,0
2017-05-04,-0.009166167105994591,-0.016561379473669424,0
2017-05-05,-0.007896631517771079,-0.016561379473669424,0
2017-05-08,-0.0012473774551094749,-0.016561379473669424,0
2017-05-09,0.00619241985199564,-0.016561379473669424,0
2017-05-10,-0.00279144315955286,-0.016561379473669424,0
2017-05-11,0.013293991157092032,-0.016561379473669424,0
2017-05-12,0.0024265818043300953,-0.016561379473669424,0
2017-05-15,0.0012767229613876606,-0.016561379473669424,0
2017-05-16,-0.010094057054702031,-0.016561379473669424,0
2017-05-17,0.011001263725986402,-0.016561379473669424,0
2017-05-18,0.000723113132045515,-0.016561379473669424,0
2017-05-19,-0.0006361794546119051,-0.016561379473669424,0
2017-05-22,-0.009230957384343425,-0.016561379473669424,0
2017-05-23,0.0031662388115451245,-0.016561379473669424,0
2017-05-24,-0.0038297243890154796,-0.016561379473669424,0
2017-05-25,0.002868920863545645,-0.016561379473669424,0
2017-05-26,-0.0014017852425064132,-0.016561379473669424,0
2017-05-29,0.0030173292359994097,-0.016561379473669424,0
2017-05-30,0.0007465044936630302,-0.016561379473669424,0
2017-05-31,-0.0007828052868471399,-0.016561379473669424,0
2017-06-01,-0.00213857892019971,-0.016561379473669424,0
2017-06-02,-0.009669105915717438,-0.016561379473669424,0
2017-06-05,-0.005825415985376505,-0.016561379473669424,0
2017-06-06,-0.01155589451672957,-0.016561379473669424,0
2017-06-07,-0.006835895278458215,-0.016561379473669424,0
2017-06-08,-0.0060866784590377495,-0.016561379473669424,0
2017-06-09,0.0036518923445473302,-0.016561379473669424,0
2017-06-12,0.010592095817409764,-0.016561379473669424,0
2017-06-13,9.804759758530544e-05,-0.016561379473669424,0
2017-06-14,-0.013203646494074925,-0.016561379473669424,0
2017-06-15,0.002959725797710125,-0.016561379473669424,0
2017-06-16,-0.0023279563087218102,-0.016561379473669424,0
2017-06-19,0.010698748733950051,-0.016561379473669424,0
2017-06-20,0.006635355509004495,-0.016561379473669424,0
2017-06-21,-0.0013818751025632845,-0.016561379473669424,0
2017-06-22,-0.004334289705514209,-0.016561379473669424,0
2017-06-23,-0.006729140548497715,-0.016561379473669424,0
2017-06-26,0.002135441950546685,-0.016561379473669424,0
2017-06-27,0.0037006039046882442,-0.016561379473669424,0
2017-06-28,0.0024678613956588503,-0.016561379473669424,0
2017-06-29,0.007094270059998464,-0.016561379473669424,0
2017-06-30,0.0013318045268847349,-0.016561379473669424,0
2017-07-03,-0.00051549228046039,-0.016561379473669424,0
2017-07-04,0.010485969634866811,-0.016561379473669424,0
2017-07-05,-0.0014061459640395597,-0.016561379473669424,0
2017-07-06,0.011195179277166954,-0.016561379473669424,0
2017-07-07,-0.00924913881333905,-0.016561379473669424,0
2017-07-10,0.00690469629026379,-0.016561379473669424,0
2017-07-11,0.005327039471913795,-0.016561379473669424,0
2017-07-12,-0.00536668519827904,-0.016561379473669424,0
2017-07-13,0.0005146964073766849,-0.016561379473669424,0
2017-07-14,0.010365300696225847,-0.016561379473669424,0
2017-07-17,-0.00459423814642403,-0.016561379473669424,0
2017-07-18,0.004864561670691039,-0.016561379473669424,0
2017-07-19,-0.0014690116878278553,-0.016561379473669424,0
2017-07-20,0.00128119642986436,-0.016561379473669424,0
2017-07-21,0.007713293867619734,-0.016561379473669424,0
2017-07-24,-0.008095287296871749,-0.016561379473669424,0
2017-07-25,0.002715378603824235,-0.016561379473669424,0
2017-07-26,0.012725032209728405,-0.016561379473669424,0
2017-07-27,-0.0035653492654372605,-0.016561379473669424,0
2017-07-28,-0.004872879214261315,-0.016561379473669424,0
2017-07-31,-0.01561947250870005,-0.016561379473669424,0
2017-08-01,0.011787182055004036,-0.016561379473669424,0
2017-08-02,0.00044921126293644056,-0.016561379473669424,0
2017-08-03,-0.00838091356049604,-0.016561379473669424,0
2017-08-04,0.01814189183902613,-0.016561379473669424,0
2017-08-07,-0.003385364296014885,-0.016561379473669424,0
2017-08-08,-0.008971106936584802,-0.016561379473669424,0
2017-08-09,-0.002243564968078974,-0.016561379473669424,0
2017-08-10,0.004650136787625763,-0.016561379473669424,0
2017-08-11,-0.011827572585735064,-0.016561379473669424,0
2017-08-14,-0.0031950999059162147,-0.016561379473669424,0
2017-08-15,-0.0013912302446291549,-0.016561379473669424,0
2017-08-16,-0.004459446300364059,-0.016561379473669424,0
2017-08-17,0.0109957320483413,-0.016561379473669424,0
2017-08-18,0.008472136363178616,-0.016561379473669424,0
2017-08-21,0.002784011797732715,-0.016561379473669424,0
2017-08-22,0.00296181820112348,-0.016561379473669424,0
2017-08-23,-0.00939704841846456,-0.016561379473669424,0
2017-08-24,-0.00934552912027108,-0.016561379473669424,0
2017-08-25,0.012396444063720235,-0.016561379473669424,0
2017-08-28,0.015466034730695525,-0.016561379473669424,0
2017-08-29,-0.009419431416687375,-0.016561379473669424,0
2017-08-30,-0.002858680936817545,-0.016561379473669424,0
2017-08-31,-0.00637347375952372,-0.016561379473669424,0
2017-09-01,-0.008304117018962704,-0.016561379473669424,0
2017-09-04,-0.00226773406153062,-0.016561379473669424,0
2017-09-05,-0.0016896388235700499,-0.016561379473669424,0
2017-09-06,0.012368851785089995,-0.016561379473669424,0
2017-09-07,0.005560185027249669,-0.016561379473669424,0
2017-09-08,-0.0076700089775581515,-0.016561379473669424,0
2017-09-11,0.006704289747548795,-0.016561379473669424,0
2017-09-12,0.0014534953488424553,-0.016561379473669424,0
2017-09-13,-0.0014776627948478451,-0.016561379473669424,0
2017-09-14,-0.00762635968917382,-0.016561379473669424,0
2017-09-15,0.012771893853987977,-0.016561379473669424,0
2017-09-18,0.009196065023915241,-0.016561379473669424,0
2017-09-19,0.0061062630900006595,-0.016561379473669424,0
2017-09-20,0.004004939244127665,-0.016561379473669424,0
2017-09-21,-0.004003725618930425,-0.016561379473669424,0
2017-09-22,-0.0004261774051842851,-0.016561379473669424,0
2017-09-25,-0.00092940526817769,-0.016561379473669424,0
2017-09-26,0.00382961955993248,-0.016561379473669424,0
2017-09-27,-2.6644112236309803e-05,-0.016561379473669424,0
2017-09-28,-0.00314013000434604,-0.016561379473669424,0
2017-09-29,0.016775831515145685,-0.016561379473669424,0
2017-10-02,-0.009293542046367374,-0.016561379473669424,0
2017-10-03,0.010720693189166951,-0.016561379473669424,0
2017-10-04,0.00704008785285791,-0.016561379473669424,0
2017-10-05,-0.0019439383112487892,-0.016561379473669424,0
2017-10-06,-0.006657427924322479,-0.016561379473669424,0
2017-10-09,0.0014141650102879,-0.016561379473669424,0
2017-10-10,0.0047991916860755605,-0.016561379473669424,0
2017-10-11,-0.00877528588232036,-0.016561379473669424,0
2017-10-12,-0.00873789536962507,-0.016561379473669424,0
2017-10-13,0.003538710027098645,-0.016561379473669424,0
2017-10-16,0.0019492052319649948,-0.016561379473669424,0
2017-10-17,-0.005917208805110936,-0.016561379473669424,0
2017-10-18,-0.005271516364849054,-0.016561379473669424,0
2017-10-19,0.003215843145354135,-0.016397773468199376,0
2017-10-20,0.0013669334511809252,-0.016397773468199376,0
2017-10-23,-0.0010999438270117702,-0.016397773468199376,0
2017-10-24,-0.005077021251330295,-0.016397773468199376,0
2017-10-25,0.00689636823525926,-0.016397773468199376,0
